,No,IP,EA,BG,smiles
891,75_1,5.5606356,3.5106342,2.0500014000000006,c1(C#N)cc2c(cc1)c(C#N)c1cc3cc4c(ccc5c4ccc4c5cccc4)cc3cc1c2
892,75_10,5.3742471,3.2344527000000003,2.1397943999999995,c1cc2c(cc1)cc1cc3cc4c(c(C#N)cc5c4ccc4c5ccc(C#N)c4)cc3cc1c2
893,75_11,5.4618633,3.3402996,2.1215637,c1cc2c(cc1)cc1cc3cc4c(ccc5c4ccc4c5ccc(C#N)c4)c(C#N)c3cc1c2
894,75_12,5.463768,3.322341,2.141427,c1cc2c(cc1)cc1c(C#N)c3cc4c(ccc5c4ccc4c5cccc4C#N)cc3cc1c2
895,75_2,5.5494795,3.4292763,2.1202032,c1(C#N)cc2c(cc1C#N)cc1cc3cc4c(ccc5c4ccc4c5cccc4)cc3cc1c2
896,75_3,5.4950595,3.3340413,2.1610182,c1cc2c(cc1)c(C#N)c1cc3cc4c(ccc5c4cc(C#N)c4c5cccc4)cc3cc1c2
897,75_4,5.5489353,3.4709076000000003,2.0780277,c1cc2c(cc1)cc1cc3cc4c(ccc5c4ccc4c5cccc4)c(C#N)c3c(C#N)c1c2
898,75_5,5.3334321,3.1403061,2.193126,c1cc2c(cc1)cc1cc3cc4c(ccc5c4ccc4c5cc(C#N)c(C#N)c4)cc3cc1c2
899,75_6,5.5138344,3.3266946,2.1871398,c1cc2c(cc1C#N)cc1cc3cc4c(c(C#N)cc5c4ccc4c5cccc4)cc3cc1c2
900,75_7,5.523357900000001,3.4368951,2.0864628,c1cc2c(c(C#N)c1)cc1c(C#N)c3cc4c(ccc5c4ccc4c5cccc4)cc3cc1c2
901,75_8,5.5102971,3.3890055,2.1212916,c1cc2c(cc1)cc1cc3cc4c(c(C#N)cc5c4ccc4c5cccc4)cc3c(C#N)c1c2
902,75_9,5.2980591,3.1569042,2.1411549,c1cc2c(cc1)cc1cc3cc4c(ccc5c4ccc4c5ccc(C#N)c4C#N)cc3cc1c2
903,76_1,5.5600914,3.131871,2.4282204000000003,c1cc2c(C#N)c3c(cc2cc1)c1c(cc3C#N)c2cc3cc4ccccc4cc3cc2cc1
904,76_10,5.6858016000000005,3.1710534000000004,2.5147482,c1cc2c(C#N)c3c(cc2cc1)c1c(cc3)c2cc3cc4ccccc4c(C#N)c3cc2cc1
905,76_11,5.602539,3.3299598,2.2725792,c1cc2cc3c(cc2cc1)c1c(cc3)c2cc3cc4c(C#N)c(C#N)ccc4cc3cc2cc1
906,76_12,5.7271608,3.2113242,2.5158366,c1cc2cc3c(cc2cc1)c1c(cc3)c2cc3cc4cc(C#N)ccc4cc3cc2c(C#N)c1
907,76_2,5.6221302,3.1359525,2.4861777,c1(C#N)cc2cc3c(cc2cc1)c1c(cc3)c2cc3cc4ccccc4cc3cc2c(C#N)c1
908,76_3,5.6267559,3.3539046,2.2728513,c1cc2cc3c(cc2cc1)c1c(cc3)c2cc3cc4c(C#N)cccc4c(C#N)c3cc2cc1
909,76_4,5.6338305,3.0891513,2.5446792,c1(C#N)cc2cc3c(cc2cc1)c1c(cc3)c2cc3cc4c(C#N)cccc4cc3cc2cc1
910,76_5,5.6455308,3.3041103,2.3414205,c1cc2cc3c(cc2cc1)c1c(cc3)c2cc3cc4cc(C#N)cc(C#N)c4cc3cc2cc1
911,76_6,5.7179094,3.1759512,2.5419582,c1cc2cc3c(cc2cc1)c1c(cc3C#N)c2cc3cc4cc(C#N)ccc4cc3cc2cc1
912,76_7,5.6365515,3.0774510000000004,2.5591005,c1cc2cc3c(cc2cc1C#N)c1c(cc3)c2cc3cc4cccc(C#N)c4cc3cc2cc1
913,76_8,5.6906994,3.2028891,2.4878103,c1cc2cc3c(cc2cc1)c1c(cc3C#N)c2cc3c(C#N)c4ccccc4cc3cc2cc1
914,76_9,5.543765400000001,3.0872466000000003,2.4565188,c1c(C#N)c2cc3c(cc2cc1)c1c(cc3C#N)c2cc3cc4ccccc4cc3cc2cc1
915,77_1,5.6055321000000005,3.1803048,2.4252273,c1cc2c(cc1C#N)c1cc3cc4cc5c(cc(C#N)c6ccccc56)cc4cc3cc1cc2
916,77_10,5.624034900000001,3.2314596000000004,2.3925753000000003,c1cc2c(cc1)c1cc3cc4cc5c(ccc6ccc(C#N)cc56)cc4cc3c(C#N)c1cc2
917,77_11,5.6485239,3.2970357,2.3514882,c1cc2c(cc1)c1cc3cc4cc5c(ccc6ccc(C#N)cc56)cc4c(C#N)c3cc1cc2
918,77_2,5.664033600000001,3.3718632,2.2921704000000003,c1cc2c(cc1)c1cc3cc4cc5c(ccc6ccccc56)c(C#N)c4c(C#N)c3cc1cc2
919,77_3,5.5353303,3.1748628,2.3604675,c1cc2c(cc1)c1cc3cc4cc5c(c(C#N)cc6cc(C#N)ccc56)cc4cc3cc1cc2
920,77_4,5.4999573,3.1272453,2.372712,c1cc2c(cc1)c1cc3cc4cc5c(c(C#N)cc6c(C#N)cccc56)cc4cc3cc1cc2
921,77_5,5.5176438,3.1079262,2.4097176,c1cc2c(cc1)c1cc3cc4cc5c(ccc6c(C#N)c(C#N)ccc56)cc4cc3cc1cc2
922,77_6,5.5570983,3.257037,2.3000613,c1cc2c(cc1)c1cc3cc4cc5c(c(C#N)cc6ccccc56)c(C#N)c4cc3cc1cc2
923,77_7,5.5693428,3.1239801,2.4453627000000004,c1(C#N)cc2c(cc1)c1cc3cc4cc5c(ccc6ccc(C#N)cc56)cc4cc3cc1cc2
924,77_8,5.6019948,3.1835700000000005,2.4184248,c1cc2c(cc1)c1cc3cc4cc5c(cc(C#N)c6ccccc56)cc4cc3cc1c(C#N)c2
925,77_9,5.6716524,3.3239736000000004,2.3476788,c1cc2c(cc1)c1cc3cc4cc5c(ccc6cc(C#N)ccc56)cc4c(C#N)c3cc1cc2
